chr	coordinate	ORF	internal	flag
chrXV	741760	YOR211C	0	0
chrXV	742790	YOR212W	0	0
chrXV	745373	YOR213C	0	0
chrXV	747290	YOR215C	0	0
chrXV	749031	YOR216C	0	0
chrXV	749184	YOR217W	0	0
chrXV	755065	YOR219C	0	0
chrXV	755304	YOR220W	0	0
chrXV	757610	YOR221C	0	0
chrXV	757830	YOR222W	0	0
chrXV	759749	YOR223W	0	0
chrXV	761301	YOR224C	0	0
chrXV	762105	YOR226C	0	0
chrXV	762593	YOR227W	0	0
chrXV	768049	YOR228C	0	0
chrXV	768362	YOR229W	0	0
chrXV	770749	YOR230W	0	0
chrXV	772450	YOR231W	0	0
chrXV	774469	YOR232W	0	0
chrXV	775639	YOR233W	0	0
chrXV	779437	YOR234C	0	0
chrXV	780892	YOR236W	0	0
chrXV	781819	YOR237W	0	0
chrXV	783676	YOR238W	0	0
chrXV	784799	YOR239W	0	0
chrXV	787174	YOR241W	1	0
chrXV	792255	YOR243C	0	0
chrXV	792502	YOR244W	0	0
chrXV	795528	YOR245C	0	0
chrXV	796856	YOR246C	0	0
chrXV	797443	YOR247W	0	0
chrXV	800747	YOR249C	0	0
chrXV	802342	YOR250C	0	0
chrXV	803489	YOR251C	0	0
chrXV	803635	YOR252W	0	0
chrXV	804358	YOR253W	0	0
chrXV	807071	YOR254C	0	0
chrXV	807121	YOR255W	0	0
chrXV	810832	YOR256C	0	0
chrXV	810974	YOR257W	0	0
chrXV	811663	YOR258W	0	0
chrXV	813729	YOR259C	0	0
chrXV	813933	YOR260W	0	0
chrXV	817024	YOR261C	0	0
chrXV	817229	YOR262W	0	0
chrXV	818643	YOR264W	0	0
chrXV	820420	YOR265W	0	0
chrXV	825024	YOR267C	0	0
chrXV	826309	YOR269W	0	0
chrXV	830745	YOR270C	0	0
chrXV	832082	YOR271C	0	0
chrXV	832739	YOR272W	0	0
chrXV	836499	YOR273C	0	0
chrXV	837604	YOR274W	0	0
chrXV	841101	YOR275C	0	0
chrXV	841273	YOR276W	0	0
chrXV	842788	YOR278W	0	0
chrXV	844741	YOR279C	0	0
chrXV	845813	YOR280C	0	0
chrXV	847157	YOR281C	0	0
chrXV	847384	YOR283W	0	0
chrXV	848431	YOR284W	0	0
chrXV	849629	YOR285W	0	0
chrXV	850257	YOR286W	0	0
chrXV	851861	YOR287C	0	0
chrXV	853114	YOR288C	0	0
chrXV	853356	YOR289W	0	0
chrXV	860408	YOR290C	0	0
chrXV	860990	YOR291W	0	0
chrXV	866642	YOR292C	0	0
chrXV	867071	YOR293W	0	0
chrXV	868218	YOR293C-A	0	0
chrXV	868298	YOR294W	0	0
chrXV	869131	YOR295W	0	0
chrXV	870054	YOR296W	0	0
chrXV	875347	YOR297C	0	0
chrXV	877755	YOR298C-A	0	0
chrXV	878360	YOR299W	0	0
chrXV	880947	YOR301W	0	0
chrXV	882669	YOR302W	0	0
chrXV	882669	YOR303W	0	0
chrXV	884348	YOR304W	0	0
chrXV	888751	YOR304C-A	0	0
chrXV	888992	YOR305W	0	0
chrXV	891616	YOR306C	0	0
chrXV	894289	YOR307C	0	0
chrXV	896411	YOR308C	0	0
chrXV	898393	YOR310C	0	0
chrXV	899975	YOR311C	0	0
chrXV	901264	YOR312C	0	0
chrXV	904673	YOR315W	0	0
chrXV	907696	YOR316C	0	0
chrXV	909292	YOR317W	0	0
chrXV	912818	YOR319W	0	0
chrXV	915196	YOR320C	0	0
chrXV	915986	YOR321W	0	0
chrXV	921300	YOR322C	0	0
chrXV	922924	YOR323C	0	0
chrXV	925187	YOR324C	0	0
chrXV	925547	YOR326W	0	0
chrXV	931164	YOR327C	0	0
chrXV	933650	YOR328W	1	0
chrXV	939392	YOR329C	0	0
chrXV	943428	YOR330C	0	0
chrXV	943625	YOR332W	0	0
chrXV	944596	YOR334W	0	0
chrXV	949226	YOR335C	0	0
chrXV	949748	YOR336W	0	0
chrXV	954212	YOR337W	0	0
chrXV	958868	YOR339C	0	0
chrXV	960262	YOR340C	0	0
chrXV	960862	YOR341W	0	0
chrXV	967982	YOR342C	0	0
chrXV	978201	YOR344C	0	0
chrXV	981677	YOR346W	0	0
chrXV	986567	YOR347C	0	0
chrXV	989762	YOR349W	0	0
chrXV	994891	YOR350C	0	0
chrXV	997138	YOR352W	0	0
chrXV	1000861	YOR353C	0	0
chrXV	1003250	YOR354C	0	0
chrXV	1004646	YOR355W	0	0
chrXV	1007143	YOR356W	0	0
chrXV	1009729	YOR357C	0	0
chrXV	1010125	YOR358W	0	0
chrXV	1011049	YOR359W	0	0
chrXV	1015053	YOR360C	0	0
chrXV	1017575	YOR361C	1	0
chrXV	1018800	YOR362C	0	0
chrXV	1023511	YOR363C	0	0
chrXV	1025982	YOR367W	0	0
chrXV	1026812	YOR368W	0	0
chrXV	1028693	YOR369C	0	0
chrXV	1031334	YOR370C	0	0
chrXV	1034301	YOR371C	0	0
chrXV	1036563	YOR372C	0	0
chrXV	1036768	YOR373W	0	0
chrXV	1039780	YOR374W	0	0
chrXV	1043099	YOR375C	0	0
chrXV	1046208	YOR377W	0	0
chrXV	1051077	YOR380W	0	0
chrXV	1055213	YOR381W	0	0
chrXV	1059506	YOR382W	0	0
chrXV	1061102	YOR383C	0	0
chrXV	1061526	YOR384W	0	0
chrXV	1065035	YOR385W	0	0
chrXV	1066825	YOR386W	0	0
chrXV	1070908	YOR387C	0	0
chrXV	1074166	YOR389W	0	0
chrXV	1076737	YOR390W	0	0
chrXV	1085063	YOR396W	0	0
chrXVI	6082	YPL283C	0	0
chrXVI	14394	YPL279C	0	0
chrXVI	22886	YPL274W	0	0
chrXVI	25014	YPL273W	0	0
chrXVI	30058	YPL271W	0	0
chrXVI	30459	YPL270W	0	0
chrXVI	33013	YPL269W	0	0
chrXVI	35180	YPL268W	0	0
chrXVI	38154	YPL267W	0	0
chrXVI	39074	YPL266W	0	0
chrXVI	40947	YPL265W	0	0
chrXVI	46528	YPL263C	0	0
chrXVI	47372	YPL262W	1	0
chrXVI	49213	YPL260W	0	0
chrXVI	52684	YPL259C	0	0
chrXVI	55436	YPL258C	0	0
chrXVI	63212	YPL257W	0	0
chrXVI	66789	YPL256C	0	0
chrXVI	67703	YPL255W	0	0
chrXVI	69244	YPL254W	0	0
chrXVI	73047	YPL253C	0	0
chrXVI	73925	YPL252C	0	0
chrXVI	74861	YPL250C	0	0
chrXVI	76253	YPL249C-A	0	0
chrXVI	79380	YPL249C	0	0
chrXVI	84293	YPL247C	0	0
chrXVI	85337	YPL246C	0	0
chrXVI	85528	YPL245W	0	0
chrXVI	88055	YPL244C	0	0
chrXVI	88427	YPL243W	0	0
chrXVI	95171	YPL242C	0	0
chrXVI	96266	YPL241C	0	0
chrXVI	98681	YPL240C	0	0
chrXVI	99406	YPL239W	0	0
chrXVI	100453	YPL237W	0	0
chrXVI	102971	YPL236C	0	0
chrXVI	103136	YPL235W	0	0
chrXVI	105495	YPL234C	0	0
chrXVI	106107	YPL233W	0	0
chrXVI	106978	YPL232W	0	0
chrXVI	108615	YPL231W	0	0
chrXVI	115821	YPL230W	1	0
chrXVI	117047	YPL229W	0	0
chrXVI	118251	YPL228W	0	0
chrXVI	121292	YPL227C	0	0
chrXVI	121741	YPL226W	0	0
chrXVI	125958	YPL225W	0	0
chrXVI	128088	YPL224C	0	0
chrXVI	129182	YPL223C	0	0
chrXVI	130039	YPL222W	0	0
chrXVI	132807	YPL221W	0	0
chrXVI	135778	YPL220W	0	0
chrXVI	136655	YPL219W	0	0
chrXVI	138636	YPL218W	0	0
chrXVI	143215	YPL217C	0	0
chrXVI	143412	YPL216W	0	0
chrXVI	147387	YPL215W	0	0
chrXVI	150300	YPL214C	0	0
chrXVI	150578	YPL213W	0	0
chrXVI	153200	YPL212C	0	0
chrXVI	153453	YPL211W	0	0
chrXVI	156231	YPL210C	0	0
chrXVI	157660	YPL209C	0	0
chrXVI	157828	YPL208W	0	0
chrXVI	159832	YPL207W	0	0
chrXVI	163663	YPL206C	0	0
chrXVI	164090	YPL204W	0	0
chrXVI	166094	YPL203W	0	0
chrXVI	169419	YPL202C	0	0
chrXVI	171004	YPL201C	1	1
chrXVI	172767	YPL199C	0	0
chrXVI	173101	YPL198W	0	0
chrXVI	174971	YPL196W	0	0
chrXVI	176193	YPL195W	0	0
chrXVI	179252	YPL194W	0	0
chrXVI	181396	YPL193W	0	0
chrXVI	183279	YPL192C	0	0
chrXVI	184724	YPL191C	0	0
chrXVI	187841	YPL190C	0	0
chrXVI	188610	YPL189C-A	0	0
chrXVI	189023	YPL189W	0	0
chrXVI	191390	YPL188W	0	0
chrXVI	193656	YPL187W	1	1
chrXVI	198461	YPL184C	0	0
chrXVI	198989	YPL183W-A	0	0
chrXVI	202547	YPL183C	0	0
chrXVI	203174	YPL181W	0	0
chrXVI	205231	YPL180W	0	0
chrXVI	207988	YPL179W	0	0
chrXVI	212098	YPL178W	0	0
chrXVI	214087	YPL177C	0	0
chrXVI	218394	YPL176C	0	0
chrXVI	218587	YPL175W	0	0
chrXVI	222906	YPL174C	0	0
chrXVI	223077	YPL173W	0	0
chrXVI	225844	YPL172C	0	0
chrXVI	228284	YPL170W	0	0
chrXVI	230860	YPL169C	0	0
chrXVI	231072	YPL168W	0	0
chrXVI	237157	YPL167C	0	0
chrXVI	237270	YPL166W	0	0
chrXVI	239192	YPL165C	0	0
chrXVI	241548	YPL164C	0	0
chrXVI	242723	YPL163C	0	0
chrXVI	244082	YPL162C	0	0
chrXVI	246287	YPL161C	0	0
chrXVI	246923	YPL160W	0	0
chrXVI	251786	YPL159C	0	0
chrXVI	254380	YPL158C	0	0
chrXVI	254694	YPL157W	0	0
chrXVI	256827	YPL156C	0	0
chrXVI	259416	YPL155C	0	0
chrXVI	261194	YPL154C	0	0
chrXVI	264358	YPL153C	0	0
chrXVI	264570	YPL152W-A	0	0
chrXVI	264948	YPL152W	0	0
chrXVI	267567	YPL151C	0	0
chrXVI	267766	YPL150W	0	0
chrXVI	271250	YPL149W	0	0
chrXVI	272952	YPL148C	0	0
chrXVI	277549	YPL146C	0	0
chrXVI	279955	YPL145C	0	0
chrXVI	280454	YPL144W	0	0
chrXVI	282091	YPL143W	0	0
chrXVI	286289	YPL141C	0	0
chrXVI	289262	YPL140C	0	0
chrXVI	291107	YPL139C	0	0
chrXVI	292449	YPL138C	0	0
chrXVI	296897	YPL137C	0	0
chrXVI	297489	YPL135W	0	0
chrXVI	299523	YPL134C	0	0
chrXVI	301358	YPL133C	0	0
chrXVI	301542	YPL132W	0	0
chrXVI	303102	YPL131W	0	0
chrXVI	305241	YPL129W	0	0
chrXVI	308290	YPL128C	0	0
chrXVI	309627	YPL127C	0	0
chrXVI	310153	YPL126W	0	0
chrXVI	313229	YPL125W	0	0
chrXVI	316724	YPL124W	0	0
chrXVI	318953	YPL123C	0	0
chrXVI	320793	YPL122C	0	0
chrXVI	321813	YPL121C	0	0
chrXVI	322055	YPL120W	0	0
chrXVI	324395	YPL119C-A	0	0
chrXVI	326349	YPL119C	0	0
chrXVI	326542	YPL118W	0	0
chrXVI	328847	YPL117C	0	0
chrXVI	329409	YPL116W	0	0
chrXVI	335708	YPL115C	0	0
chrXVI	337158	YPL113C	0	0
chrXVI	338670	YPL112C	0	0
chrXVI	339898	YPL111W	0	0
chrXVI	345097	YPL110C	0	0
chrXVI	347466	YPL109C	0	0
chrXVI	348457	YPL108W	1	0
chrXVI	349069	YPL107W	0	0
chrXVI	352320	YPL106C	0	0
chrXVI	355426	YPL105C	0	0
chrXVI	355646	YPL104W	0	0
chrXVI	359442	YPL103C	0	0
chrXVI	360170	YPL101W	0	0
chrXVI	361795	YPL100W	0	0
chrXVI	364784	YPL098C	0	0
chrXVI	364927	YPL097W	0	0
chrXVI	366777	YPL096C-A	0	0
chrXVI	366911	YPL096W	0	0
chrXVI	369481	YPL095C	0	0
chrXVI	370685	YPL094C	0	0
chrXVI	370933	YPL093W	0	0
chrXVI	373649	YPL092W	0	0
chrXVI	375476	YPL091W	0	0
chrXVI	378468	YPL090C	0	0
chrXVI	381414	YPL089C	0	0
chrXVI	381877	YPL088W	0	0
chrXVI	383323	YPL087W	0	0
chrXVI	386475	YPL086C	0	0
chrXVI	386889	YPL085W	0	0
chrXVI	393981	YPL084W	0	0
chrXVI	398160	YPL083C	0	0
chrXVI	404223	YPL082C	0	0
chrXVI	404909	YPL081W	0	0
chrXVI	406601	YPL079W	0	0
chrXVI	408801	YPL078C	0	0
chrXVI	410118	YPL077C	0	0
chrXVI	410297	YPL076W	0	0
chrXVI	412181	YPL075W	0	0
chrXVI	415734	YPL074W	0	0
chrXVI	418322	YPL072W	0	0
chrXVI	420564	YPL071C	0	0
chrXVI	420741	YPL070W	0	0
chrXVI	423918	YPL069C	0	0
chrXVI	425135	YPL068C	0	0
chrXVI	425808	YPL066W	0	0
chrXVI	425904	YPL067C	0	0
chrXVI	427927	YPL065W	0	0
chrXVI	429647	YPL064C	0	0
chrXVI	429815	YPL063W	0	0
chrXVI	432541	YPL061W	0	0
chrXVI	434468	YPL060W	0	0
chrXVI	444525	YPL059W	0	0
chrXVI	450664	YPL058C	0	0
chrXVI	453227	YPL057C	0	0
chrXVI	453809	YPL056C	0	0
chrXVI	454990	YPL055C	0	0
chrXVI	455657	YPL054W	0	0
chrXVI	458530	YPL053C	0	0
chrXVI	458742	YPL052W	0	0
chrXVI	459938	YPL051W	0	0
chrXVI	462150	YPL050C	0	0
chrXVI	463909	YPL049C	0	0
chrXVI	464356	YPL048W	0	0
chrXVI	465884	YPL047W	0	0
chrXVI	467011	YPL046C	0	0
chrXVI	467157	YPL045W	0	0
chrXVI	469882	YPL043W	0	0
chrXVI	474924	YPL042C	0	0
chrXVI	475741	YPL041C	0	0
chrXVI	479022	YPL040C	0	0
chrXVI	479168	YPL039W	0	0
chrXVI	480507	YPL038W	0	0
chrXVI	481932	YPL037C	0	0
chrXVI	482272	YPL036W	0	0
chrXVI	486378	YPL034W	0	0
chrXVI	491603	YPL032C	0	0
chrXVI	493073	YPL031C	0	0
chrXVI	493483	YPL030W	0	0
chrXVI	495460	YPL029W	0	0
chrXVI	498004	YPL028W	0	0
chrXVI	502249	YPL026C	0	0
chrXVI	503331	YPL024W	0	0
chrXVI	506443	YPL023C	0	0
chrXVI	506616	YPL022W	0	0
chrXVI	514292	YPL020C	0	0
chrXVI	517153	YPL019C	0	0
chrXVI	517624	YPL018W	0	0
chrXVI	520224	YPL017C	1	0
chrXVI	520629	YPL016W	0	0
chrXVI	526939	YPL015C	0	0
chrXVI	527529	YPL014W	0	0
chrXVI	529406	YPL013C	0	0
chrXVI	529661	YPL012W	0	0
chrXVI	534759	YPL011C	0	0
chrXVI	534961	YPL010W	0	0
chrXVI	538959	YPL009C	0	0
chrXVI	539139	YPL008W	0	0
chrXVI	543892	YPL007C	0	0
chrXVI	544589	YPL006W	0	0
chrXVI	548453	YPL005W	0	0
chrXVI	551694	YPL004C	0	0
chrXVI	552008	YPL003W	0	0
chrXVI	554359	YPL002C	0	0
chrXVI	554587	YPL001W	0	0
chrXVI	558279	YPR002W	0	0
chrXVI	563814	YPR003C	0	0
chrXVI	565055	YPR004C	0	0
chrXVI	566924	YPR005C	0	0
chrXVI	576458	YPR009W	0	0
chrXVI	581241	YPR010C	0	0
chrXVI	582786	YPR010C-A	0	0
chrXVI	584145	YPR011C	0	0
chrXVI	585727	YPR013C	0	0
chrXVI	591112	YPR015C	0	0
chrXVI	593161	YPR016C	0	0
chrXVI	593927	YPR017C	0	0
chrXVI	594340	YPR018W	0	0
chrXVI	596623	YPR019W	0	0
chrXVI	599821	YPR020W	0	0
chrXVI	603567	YPR021C	0	0
chrXVI	607399	YPR022C	0	0
chrXVI	610071	YPR023C	0	0
chrXVI	610306	YPR024W	0	0
chrXVI	614556	YPR025C	1	1
chrXVI	621418	YPR027C	0	0
chrXVI	623496	YPR028W	0	0
chrXVI	627004	YPR029C	0	0
chrXVI	631489	YPR031W	0	0
chrXVI	634073	YPR032W	0	0
chrXVI	639005	YPR033C	1	0
chrXVI	639465	YPR034W	0	0
chrXVI	642091	YPR035W	0	0
chrXVI	643780	YPR036W	0	0
chrXVI	645875	YPR036W-A	0	0
chrXVI	647088	YPR037C	0	0
chrXVI	647264	YPR040W	0	0
chrXVI	648613	YPR041W	0	0
chrXVI	653786	YPR042C	0	0
chrXVI	654153	YPR043W	0	0
chrXVI	656610	YPR045C	0	0
chrXVI	656735	YPR046W	0	0
chrXVI	657513	YPR047W	0	0
chrXVI	659158	YPR048W	0	0
chrXVI	664740	YPR049C	0	0
chrXVI	664930	YPR051W	0	0
chrXVI	666002	YPR052C	0	0
chrXVI	666210	YPR054W	0	0
chrXVI	667629	YPR055W	0	0
chrXVI	671103	YPR056W	0	0
chrXVI	672490	YPR057W	1	1
chrXVI	673667	YPR058W	0	0
chrXVI	675706	YPR060C	0	0
chrXVI	676929	YPR061C	0	0
chrXVI	677158	YPR062W	0	0
chrXVI	678387	YPR063C	0	0
chrXVI	679603	YPR065W	0	0
chrXVI	681209	YPR066W	0	0
chrXVI	682174	YPR067W	0	0
chrXVI	684403	YPR068C	0	0
chrXVI	685495	YPR069C	0	0
chrXVI	685856	YPR070W	0	0
chrXVI	688160	YPR071W	0	0
chrXVI	690006	YPR072W	0	0
chrXVI	692480	YPR073C	0	0
chrXVI	694903	YPR074C	0	0
chrXVI	696869	YPR075C	0	0
chrXVI	698429	YPR078C	0	0
chrXVI	698803	YPR079W	0	0
chrXVI	700563	YPR080W	0	0
chrXVI	703973	YPR081C	0	0
chrXVI	704664	YPR082C	0	0
chrXVI	704843	YPR083W	0	0
chrXVI	706857	YPR084W	0	0
chrXVI	709915	YPR085C	0	0
chrXVI	710057	YPR086W	0	0
chrXVI	713064	YPR088C	0	0
chrXVI	713236	YPR089W	0	0
chrXVI	718496	YPR091C	0	0
chrXVI	720461	YPR093C	0	0
chrXVI	720637	YPR094W	0	0
chrXVI	724964	YPR095C	0	0
chrXVI	725158	YPR097W	0	0
chrXVI	729547	YPR098C	0	0
chrXVI	729753	YPR100W	0	0
chrXVI	730467	YPR101W	0	0
chrXVI	731789	YPR102C	0	0
chrXVI	732281	YPR103W	0	0
chrXVI	736711	YPR104C	0	0
chrXVI	739725	YPR105C	0	0
chrXVI	740005	YPR106W	0	0
chrXVI	742148	YPR107C	0	0
chrXVI	742374	YPR108W	0	0
chrXVI	744273	YPR108W-A	1	1
chrXVI	744517	YPR109W	0	0
chrXVI	746849	YPR110C	0	0
chrXVI	747284	YPR111W	0	0
chrXVI	751971	YPR112C	0	0
chrXVI	752232	YPR113W	0	0
chrXVI	753223	YPR114W	0	0
chrXVI	754678	YPR115W	0	0
chrXVI	758572	YPR116W	0	0
chrXVI	759717	YPR117W	0	0
chrXVI	767733	YPR118W	0	0
chrXVI	771304	YPR119W	0	0
chrXVI	775309	YPR120C	0	0
chrXVI	781942	YPR122W	0	0
chrXVI	786031	YPR124W	0	0
chrXVI	787845	YPR125W	0	0
chrXVI	789910	YPR127W	0	0
chrXVI	792267	YPR128C	0	0
chrXVI	792681	YPR129W	0	0
chrXVI	794538	YPR131C	0	0
chrXVI	794941	YPR132W	0	0
chrXVI	797297	YPR133C	0	0
chrXVI	797528	YPR133W-A	0	0
chrXVI	798025	YPR134W	0	0
chrXVI	799192	YPR135W	0	0
chrXVI	802298	YPR137W	0	0
chrXVI	812725	YPR138C	0	0
chrXVI	814128	YPR139C	0	0
chrXVI	814301	YPR140W	0	0
chrXVI	818084	YPR141C	0	0
chrXVI	818297	YPR143W	0	0
chrXVI	821446	YPR144C	0	0
chrXVI	822578	YPR145W	0	0
chrXVI	826588	YPR147C	0	0
chrXVI	828199	YPR148C	0	0
chrXVI	829735	YPR149W	0	0
chrXVI	833472	YPR152C	0	0
chrXVI	833641	YPR153W	0	0
chrXVI	834521	YPR154W	0	0
chrXVI	837479	YPR155C	0	0
chrXVI	840063	YPR156C	0	0
chrXVI	841215	YPR157W	0	0
chrXVI	843200	YPR158W	0	0
chrXVI	857332	YPR159W	0	0
chrXVI	866499	YPR161C	0	0
chrXVI	868332	YPR162C	0	0
chrXVI	870041	YPR163C	0	0
chrXVI	870646	YPR164W	0	0
chrXVI	875182	YPR165W	0	0
chrXVI	876689	YPR166C	0	0
chrXVI	877715	YPR167C	0	0
chrXVI	878065	YPR168W	0	0
chrXVI	878656	YPR169W	0	0
chrXVI	883201	YPR170W-B	0	0
chrXVI	885766	YPR172W	0	0
chrXVI	887869	YPR173C	0	0
chrXVI	888741	YPR174C	0	0
chrXVI	888945	YPR175W	0	0
chrXVI	892084	YPR176C	0	0
chrXVI	892293	YPR178W	0	0
chrXVI	895804	YPR179C	0	0
chrXVI	895961	YPR180W	0	0
chrXVI	899736	YPR181C	0	0
chrXVI	900132	YPR182W	0	0
chrXVI	900718	YPR183W	0	0
chrXVI	901874	YPR184W	0	0
chrXVI	906907	YPR185W	0	0
chrXVI	911027	YPR186C	0	0
chrXVI	911215	YPR187W	0	0
chrXVI	912516	YPR188C	0	0
chrXVI	912627	YPR189W	0	0
chrXVI	919085	YPR190C	0	0
chrXVI	919321	YPR191W	0	0
chrXVI	923992	YPR193C	0	0
chrXVI	931347	YPR196W	0	0
chrXVI	933983	YPR198W	0	0
chrXVI	939058	YPR199C	0	0
chrXVI	939778	YPR200C	0	0
chrXVI	939857	YPR201W	0	0
chrXVI	942767	YPR202W	0	0
